"id","mssubclass","lotfrontage","lotarea","garagearea","grlivarea","totalbsmtsf","saleprice","lotfrontage_meannorm","lotarea_meannorm","garagearea_meannorm","grlivarea_meannorm","totalbsmtsf_meannorm","saleprice_meannorm"
1067,"2-STORY 1946 & NEWER",59,7837,380,1571,799,178000,-0.03784232317817344007,-0.01252578037435687209,-0.06557132368568502814,0.01046275459115731230,-0.04229614599914803936,-0.00405665309041932926
156,"1-1/2 STORY FINISHED ALL AGES",60,9600,0,1096,572,79000,-0.03441766564392686473,-0.00428534474837823272,-0.33355439843885851192,-0.07902481134704916848,-0.07944835549178306391,-0.14153755852022074573
1096,"1-STORY 1946 & NEWER ALL STYLES",78,9317,440,1314,1314,176432,0.02722616997251149144,-0.00560811461913940966,-0.02325820661939447807,-0.03795472845330387835,0.04199190637401071678,-0.00623412844106507291
932,"1-STORY 1946 & NEWER ALL STYLES",70,9100,429,925,925,117500,-0.00017109030146111130,-0.00662239399000575382,-0.03101561141488107891,-0.11124033508480350156,-0.02167421473891890679,-0.08807276196418686155
1273,"1-STORY 1946 & NEWER ALL STYLES",NULL,13526,288,935,935,137000,NULL,0.01406516589688106289,-0.13045143652066387158,-0.10935638632820968092,-0.02003755352778961056,-0.06099318968255930982
1408,"1-STORY 1946 & NEWER ALL STYLES",NULL,8780,0,833,833,112000,NULL,-0.00811810550464736731,-0.33355439843885851192,-0.12857266364546665153,-0.03673149788130843216,-0.09571059004362027357
641,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER",62,12677,588,1518,1518,274000,-0.02756835057543371404,0.01009685628459753208,0.08111414881078887877,0.00047782618121006287,0.07537979508104835998,0.12925816429605477156
475,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER",41,5330,499,1652,1494,251000,-0.09948615879461179623,-0.02424374527187726285,0.01834969182912456283,0.02572273951956725955,0.07145180817433804902,0.09731815596387868490
961,"1-STORY 1946 & NEWER ALL STYLES",50,7207,0,858,858,116500,-0.06866424098639261815,-0.01547046241880754867,-0.33355439843885851192,-0.12386279175398209991,-0.03263984485348519157,-0.08946145797862930010
1433,"1-STORY 1945 & OLDER",60,10800,216,968,656,64500,-0.03441766564392686473,0.00132357343152781790,-0.18122717700021253166,-0.10313935543145007278,-0.06570040131829697553,-0.16167365072963610471
888,"1-1/2 STORY FINISHED ALL AGES",59,16466,300,1393,816,135500,-0.03784232317817344007,0.02780701543765088691,-0.12198881310740576157,-0.02307153327621269523,-0.03951382194022823576,-0.06307623370422296764
1235,"2-STORY 1945 & OLDER",55,8525,0,1964,940,130000,-0.05154095331515974144,-0.00931000061787740307,-0.33355439843885851192,0.08450194072529446377,-0.01921922292222496244,-0.07071406178365637967
282,"1-STORY 1946 & NEWER ALL STYLES",60,7200,572,1262,1262,185000,-0.03441766564392686473,-0.01550318110819033396,0.06983065092644473209,-0.04775126198759174572,0.03348126807613837635,0.00566421901067774059
733,"2-STORY 1946 & NEWER",75,11404,541,2031,1153,222500,0.01695219736977176541,0.00414672891541386338,0.04796887377552794788,0.09712439739447306211,0.01564166087482904738,0.05774031955226918622
269,"1-STORY 1945 & OLDER",71,6900,924,778,740,120500,0.00325356723278546404,-0.01690541065316684662,0.31806760438201595917,-0.13893438180673266509,-0.05195244714481088715,-0.08390667392085954590
261,"SPLIT OR MULTI-LEVEL",120,19296,884,1382,1362,176000,0.17106178641086765582,0.04103471414526265629,0.28985885967115559245,-0.02514387690846589795,0.04984788018743133871,-0.00683404511930420636
502,"2-STORY 1946 & NEWER",75,9803,603,1768,866,226700,0.01695219736977176541,-0.00333650275627745916,0.09169242807736151629,0.04757654509605557907,-0.03133051588458175458,0.06357284281292742813
117,"1-STORY 1946 & NEWER ALL STYLES",NULL,11616,288,1092,1092,139000,NULL,0.00513763779386393232,-0.13045143652066387158,-0.07977839084968669674,0.00565802748694034034,-0.05821579765367443272
257,"2-STORY 1946 & NEWER",64,8791,673,1728,864,207500,-0.02071903550694056336,-0.00806669042133156185,0.14105773132136715804,0.04004075006968029648,-0.03165784812680761383,0.03690987933563260797
125,"1-STORY 1946 & NEWER ALL STYLES",48,17043,435,1586,1362,181000,-0.07551355605488576884,0.03050397026248904625,-0.02678429970825202391,0.01328867772604804327,0.04984788018743133871,0.00010943495290798639
40,"DUPLEX - ALL STYLES AND AGES",65,6040,0,1152,0,82000,-0.01729437797269398801,-0.02092513534876618290,-0.33355439843885851192,-0.06847469831012377285,-0.17306537676837880859,-0.13737147047689343008
1122,"1-STORY 1946 & NEWER ALL STYLES",84,10084,782,1552,1552,212900,0.04777411517799094349,-0.00202308108248279231,0.21792656065846165733,0.00688325195362905307,0.08094444319888796718,0.04440883781362177614
1426,"1-STORY 1946 & NEWER ALL STYLES",80,10721,528,1252,1252,142000,0.03407548504100464212,0.00095431965135066956,0.03880103174449832870,-0.04963521074418556637,0.03184460686500908011,-0.05404970961034711707
700,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER",59,4282,530,1391,1391,196000,-0.03784232317817344007,-0.02914220048232854706,0.04021146898004134704,-0.02344832302753145936,0.05459419769970629779,0.02093987516954456464
43,"SPLIT FOYER",NULL,9180,504,884,840,144000,NULL,-0.00624846611134535044,0.02187578491798210867,-0.11896452498683816622,-0.03558583503351792480,-0.05127231758146223997
1308,"1-STORY 1946 & NEWER ALL STYLES",60,8072,480,990,990,138000,-0.03441766564392686473,-0.01142736723079193718,0.00495053809146588865,-0.09899466816694366735,-0.01103591686657848126,-0.05960449366811687127
1258,"1-STORY 1945 & OLDER",56,4060,0,864,864,99900,-0.04811629578091316610,-0.03017985034561116642,-0.33355439843885851192,-0.12273242250002580752,-0.03165784812680761383,-0.11251381181837378003
1166,"1-STORY 1946 & NEWER ALL STYLES",79,9541,644,1502,1502,233170,0.03065082750675806678,-0.00456111655889028021,0.12060639140599339217,-0.00253649182934005017,0.07276113714324148601,0.07255770602637000555
587,"1-STORY 1945 & OLDER",55,10267,275,838,816,130000,-0.05154095331515974144,-0.00116772106004711959,-0.13961927855169349076,-0.12763068926716974120,-0.03951382194022823576,-0.07071406178365637967
1444,"1-STORY 1945 & OLDER",NULL,8854,192,952,952,121000,NULL,-0.00777222221688649419,-0.19815242382672875169,-0.10615367344200018581,-0.01725522946886980696,-0.08321232591363832662
1090,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER",37,3316,550,1247,1247,197000,-0.11318478893159809760,-0.03365737961715291781,0.05431584133547153039,-0.05057718512248247670,0.03102627625944443200,0.02232857118398700319
187,"SPLIT OR MULTI-LEVEL",NULL,9947,497,1217,1188,173000,NULL,-0.00266343257468873309,0.01693925459358154450,-0.05622903139226393864,0.02136997511378158421,-0.01100013316263152201
349,"2-STORY PUD - 1946 & NEWER",36,2448,474,1626,764,154000,-0.11660944646584467295,-0.03771449710061829442,0.00071922638483683364,0.02082447275242332587,-0.04802446023810057619,-0.03738535743703785446
914,"DUPLEX - ALL STYLES AND AGES",82,6270,871,2002,1001,145000,0.04092480010949779281,-0.01985009269761752320,0.28069101764012597327,0.09166094600035098223,-0.00923558953433625540,-0.04988362156701980142
766,"1-STORY 1946 & NEWER ALL STYLES",75,14587,592,1506,1498,264132,0.01695219736977176541,0.01902438438761466265,0.08393502328187491544,-0.00178291232670252191,0.07210647265878976751,0.11555451202553678795
728,"1-STORY 1946 & NEWER ALL STYLES",64,7314,632,1232,1232,194500,-0.02071903550694056336,-0.01497033388109925916,0.11214376799273528216,-0.05340310825737320767,0.02857128444275048764,0.01885683114788090682
1150,"2-STORY 1945 & OLDER",50,9000,324,1482,650,143000,-0.06866424098639261815,-0.00708980383833125803,-0.10506356628088954154,-0.00630438934252769147,-0.06668239804497455327,-0.05266101359590467852
1119,"SPLIT OR MULTI-LEVEL",85,13825,300,1601,533,140000,0.05119877271223751884,0.01546272134337432050,-0.12198881310740576157,0.01611460086093877425,-0.08583133421518731923,-0.05682710163923199417
506,"DUPLEX - ALL STYLES AND AGES",60,7596,400,1960,960,124500,-0.03441766564392686473,-0.01365223810882133726,-0.05146695133025484478,0.08374836122265693551,-0.01594590049996636997,-0.07835188986308979170
1416,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER",51,3635,660,1569,1386,175900,-0.06523958345214604281,-0.03216634220099455935,0.13188988929033753886,0.01008596483983854817,0.05377586709414164967,-0.00697291472074845022
242,"1-STORY 1945 & OLDER",40,3880,0,866,686,110500,-0.10291081632885837158,-0.03102118807259707401,-0.33355439843885851192,-0.12235563274870704339,-0.06079041768490908682,-0.09779363406528393140
331,"DUPLEX - ALL STYLES AND AGES",NULL,10624,352,1728,1728,119000,NULL,0.00050093209847493047,-0.08531744498328728484,0.04004075006968029648,0.10974968051476358093,-0.08598971794252320372
1024,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER",43,3182,437,1504,1346,191000,-0.09263684372611864555,-0.03428370881390909346,-0.02537386247270900557,-0.00215970207802128604,0.04722922224962446473,0.01399639509733237189
913,"1-STORY 1945 & OLDER",51,6120,450,1015,768,88000,-0.06523958345214604281,-0.02055120747010577952,-0.01620602044167938639,-0.09428479627545911573,-0.04736979575364885769,-0.12903929439023879878
599,"1-STORY 1946 & NEWER ALL STYLES",80,12984,621,1647,1430,217500,0.03407548504100464212,0.01153180451895683003,0.10438636319724868131,0.02478076514127034923,0.06097717642311055311,0.05079683948005699347
677,"2-STORY 1945 & OLDER",60,9600,779,1774,1095,87000,-0.03441766564392686473,-0.00428534474837823272,0.21581090480514712983,0.04870691435001187146,0.00614902585027912921,-0.13042799040468123733
1232,"DUPLEX - ALL STYLES AND AGES",70,7728,540,1190,1106,132500,-0.00017109030146111130,-0.01303525710903167169,0.04726365515775643872,-0.06131569303506725439,0.00794935318252135507,-0.06724232174755028329
1028,"1-STORY 1946 & NEWER ALL STYLES",71,9520,800,1646,1638,293077,0.00325356723278546404,-0.00465927262703863610,0.23062049577834882236,0.02459237026561096716,0.09501972961459991481,0.15575031816357317178
29,"1-STORY 1946 & NEWER ALL STYLES",47,16321,319,1600,1484,207500,-0.07893821358913234418,0.02712927115757890579,-0.10858965936974708738,0.01592620598527939218,0.06981514696320875278,0.03690987933563260797
4,"2-STORY 1945 & OLDER",60,9550,642,1717,756,140000,-0.03441766564392686473,-0.00451904967254098483,0.11919595417045037384,0.03796840643742709376,-0.04933378920700401318,-0.05682710163923199417
698,"1-STORY 1946 & NEWER ALL STYLES",57,6420,308,1148,980,123500,-0.04469163824666659075,-0.01914897792512926687,-0.11634706416523368822,-0.06922827781276130111,-0.01267257807770777750,-0.07974058587753223025
96,"2-STORY 1946 & NEWER",NULL,9765,420,1470,680,185000,NULL,-0.00351411849864115076,-0.03736257897482466142,-0.00856512785044027624,-0.06177241441158666457,0.00566421901067774059
466,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER",NULL,3072,398,1414,1375,178740,NULL,-0.03479785964706714810,-0.05287738856579786312,-0.01911524088736567187,0.05197553976189942381,-0.00302901803973192473
201,"1-STORY 1946 & NEWER ALL STYLES",80,8546,440,1121,1121,140000,0.03407548504100464212,-0.00921184454972904719,-0.02325820661939447807,-0.07431493945556461686,0.01040434499921529943,-0.05682710163923199417
844,"DUPLEX - ALL STYLES AND AGES",80,8000,0,1800,1800,141000,0.03407548504100464212,-0.01176390232158630022,-0.33355439843885851192,0.05360518111715580514,0.12153364123489451383,-0.05543840562478955562
980,"1-STORY 1946 & NEWER ALL STYLES",80,8816,480,1121,1121,139000,0.03407548504100464212,-0.00794983795925018580,0.00495053809146588865,-0.07431493945556461686,0.01040434499921529943,-0.05821579765367443272
1039,"2-STORY PUD - 1946 & NEWER",21,1533,0,1344,546,97000,-0.16797930947954330308,-0.04199129721279665802,-0.33355439843885851192,-0.03230288218352241641,-0.08370367464071923412,-0.11654103026025685183
1201,"1-STORY 1946 & NEWER ALL STYLES",71,9353,280,864,864,116050,0.00325356723278546404,-0.00543984707374222814,-0.13609318546283594492,-0.12273242250002580752,-0.03165784812680761383,-0.09008637118512839744
631,"2-STORY 1945 & OLDER",50,9000,240,1750,636,124000,-0.06866424098639261815,-0.00708980383833125803,-0.16430193017369631164,0.04418543733418670190,-0.06897372374055556800,-0.07904623787031101097
1314,"2-STORY 1946 & NEWER",108,14774,779,2599,1393,333168,0.12996589599990875171,0.01989844080398335554,0.21581090480514712983,0.20413268676900207492,0.05492152994193215704,0.21142453007858497570
1196,"2-STORY 1946 & NEWER",51,8029,400,1456,728,176000,-0.06523958345214604281,-0.01162835346557190399,-0.05146695133025484478,-0.01120265610967162515,-0.05391644059816604264,-0.00683404511930420636
107,"1-STORY 1945 & OLDER",60,10800,273,1047,641,100000,-0.03441766564392686473,0.00132357343152781790,-0.14102971578723650910,-0.08825616025435888966,-0.06815539313499091989,-0.11237494221692953618
6,"1-1/2 STORY FINISHED ALL AGES",85,14115,480,1362,796,143000,0.05119877271223751884,0.01681820990351828274,0.00495053809146588865,-0.02891177442165353924,-0.04278714436248682823,-0.05266101359590467852
446,"1-STORY 1946 & NEWER ALL STYLES",73,9855,480,1689,1436,127500,0.01010288230127861473,-0.00309344963514819697,0.00495053809146588865,0.03269334991896439595,0.06195917314978813085,-0.07418580181976247604
1163,"1-STORY 1946 & NEWER ALL STYLES",109,8724,450,894,894,129000,0.13339055353415532705,-0.00837985501970964968,-0.01620602044167938639,-0.11708057623024434557,-0.02674786449341972512,-0.07210275779809881822
749,"1-STORY 1946 & NEWER ALL STYLES",59,10593,527,1720,1720,260400,-0.03784232317817344007,0.00035603504549402417,0.03809581312672681953,0.03853359106440523996,0.10844035154586014394,0.11037189849963760728
86,"2-STORY 1946 & NEWER",121,16059,462,2417,1288,260000,0.17448644394511423116,0.02590465735496608474,-0.00774339702842127638,0.16984481939899453913,0.03773658722507454656,0.10981642009386063186
1148,"2-STORY 1945 & OLDER",75,12000,234,1564,704,174500,0.01695219736977176541,0.00693249161143386852,-0.16853324188032536664,0.00914399046154163785,-0.05784442750487635360,-0.00891708914096786419
920,"1-STORY 1946 & NEWER ALL STYLES",87,11029,601,1414,1184,176500,0.05804808778073066952,0.00239394198419322256,0.09028199084181849795,-0.01911524088736567187,0.02071531062932986571,-0.00613969711208298709
1058,"2-STORY 1946 & NEWER",NULL,29959,467,1850,973,248000,NULL,0.09087462627221117110,-0.00421730393956373054,0.06302492490012490838,-0.01381824092549828486,0.09315206792055136925
219,"1-1/2 STORY FINISHED ALL AGES",NULL,15660,431,1954,798,311500,NULL,0.02403969206014732291,-0.02960517417933806058,0.08261799196870064312,-0.04245981212026096899,0.18133426483764621719
363,"SPLIT FOYER",64,7301,672,1922,0,198500,-0.02071903550694056336,-0.01503109716138157470,0.14035251270359564887,0.07658935594760041705,-0.17306537676837880859,0.02441161520565066102
1432,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER",NULL,4928,440,958,958,143750,NULL,-0.02612273286214578981,-0.02325820661939447807,-0.10502330418804389343,-0.01627323274219222921,-0.05161949158507284960
231,"1-STORY 1946 & NEWER ALL STYLES",73,8760,312,1194,1194,148000,0.01010288230127861473,-0.00821158747431246816,-0.11352618969414765155,-0.06056211353242972613,0.02235197184045916195,-0.04571753352369248577
66,"2-STORY 1946 & NEWER",76,9591,852,2473,1143,317000,0.02037685490401834075,-0.00432741163472752810,0.26729186390246729908,0.18039493243591993476,0.01400499966369975115,0.18897209291707962922
661,"2-STORY 1946 & NEWER",NULL,12384,550,1935,793,197900,NULL,0.00872734542900380472,0.05431584133547153039,0.07903848933117238389,-0.04327814272582561710,0.02357839759698519789
512,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER",40,6792,474,1368,1368,202665,-0.10291081632885837158,-0.01741021328935839118,0.00071922638483683364,-0.02778140516769724685,0.05082987691410891645,0.03019553410580341758
340,"1-STORY 1946 & NEWER ALL STYLES",66,12400,297,1215,1215,155000,-0.01386972043844741267,0.00880213100473588539,-0.12410446896072028907,-0.05660582114358270277,0.02578896038383068404,-0.03599666142259541591
1213,"1-STORY 1945 & OLDER",50,9340,234,672,672,113000,-0.06866424098639261815,-0.00550061035402454369,-0.16853324188032536664,-0.15890423862662716396,-0.06308174338049010155,-0.09432189402917783502
873,"1-STORY 1946 & NEWER ALL STYLES",74,8892,414,910,105,116000,0.01352753983552519007,-0.00759460647452280259,-0.04159389068145371643,-0.11406625821969423254,-0.15588043405152119812,-0.09015580598585051937
523,"1-1/2 STORY FINISHED ALL AGES",50,5000,420,1664,1004,159000,-0.06866424098639261815,-0.02578619777135142677,-0.03736257897482466142,0.02798347802747984433,-0.00874459117099746653,-0.03044187736482566171
356,"1-STORY 1946 & NEWER ALL STYLES",105,11249,521,1200,1200,177500,0.11969192339716902568,0.00342224365050933184,0.03386450142009776453,-0.05943174427847343374,0.02333396856713673969,-0.00475100109764054853
458,"1-STORY 1946 & NEWER ALL STYLES",NULL,53227,529,1663,1364,256000,NULL,0.19963154978058949263,0.03950625036226983787,0.02779508315182046226,0.05017521242965719795,0.10426163603609087766
1311,"1-STORY 1946 & NEWER ALL STYLES",100,17500,567,1902,1902,335000,0.10256863572593614897,0.03264003326933660053,0.06630455783758718625,0.07282145843441277575,0.13822758558841333543,0.21396862117704352312
414,"1-STORY 1945 & OLDER",56,8960,360,1028,1008,115000,-0.04811629578091316610,-0.00727676777766145972,-0.07967569604111521150,-0.09183566289188714889,-0.00808992668654574804,-0.09154450200029295792
640,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER",53,3982,648,1567,1520,264561,-0.05839026838365289212,-0.03054443002730505971,0.12342726587707942884,0.00970917508851978404,0.07570712732327421923,0.11615026261573259408
1053,"2-STORY 1946 & NEWER",100,9500,540,1977,816,165000,0.10256863572593614897,-0.00475275459670373694,0.04726365515775643872,0.08695107410886643061,-0.03951382194022823576,-0.02210970127817103041
368,"SPLIT OR MULTI-LEVEL",101,9150,296,1431,1099,165000,0.10599329326018272432,-0.00638868906584300171,-0.12480968757849179824,-0.01591252800115617677,0.00680369033473084771,-0.02210970127817103041
1452,"1-STORY 1946 & NEWER ALL STYLES",78,9262,840,1578,1573,287090,0.02722616997251149144,-0.00586519003571843698,0.25882924048920918907,0.01178151872077298676,0.08438143174225948928,0.14743619512510629218
735,"1-STORY 1946 & NEWER ALL STYLES",NULL,8978,300,948,948,108000,NULL,-0.00719263400496286896,-0.12198881310740576157,-0.10690725294463771407,-0.01790989395332152545,-0.10126537410139002777
538,"1-STORY 1946 & NEWER ALL STYLES",NULL,12735,576,864,864,111250,NULL,0.01036795399662632452,0.07265152539753076876,-0.12273242250002580752,-0.03165784812680761383,-0.09675211205445210249
166,"2 FAMILY CONVERSION - ALL STYLES AND AGES",62,10106,0,1355,644,127500,-0.02756835057543371404,-0.00192025091585118138,-0.33355439843885851192,-0.03023053855126921370,-0.06766439477165213101,-0.07418580181976247604
595,"1-STORY 1946 & NEWER ALL STYLES",88,7990,280,924,924,110000,0.06147274531497724486,-0.01181064330641885064,-0.13609318546283594492,-0.11142872996046288363,-0.02183788086003183642,-0.09848798207250515067
142,"1-STORY 1946 & NEWER ALL STYLES",78,11645,660,1734,1734,260000,0.02722616997251149144,0.00527318664987832854,0.13188988929033753886,0.04117111932363658887,0.11073167724144115867,0.10981642009386063186
924,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER",50,8012,533,1617,1604,193000,-0.06866424098639261815,-0.01170781313978723971,0.04232712483335587454,0.01912891887148888728,0.08945508149676030761,0.01677378712621724899
872,"2-STORY 1946 & NEWER",70,8750,523,1682,804,200500,-0.00017109030146111130,-0.00825832845914501858,0.03527493865564078286,0.03137458578934872150,-0.04147781539358339124,0.02718900723453553812
410,"2-STORY 1946 & NEWER",85,10800,836,2078,1034,339750,0.05119877271223751884,0.00132357343152781790,0.25600836601812315240,0.10597895655046401916,-0.00383460753760957782,0.22056492724564510624
1140,"1-STORY 1945 & OLDER",98,8731,495,1167,915,144000,0.09571932065744299829,-0.00834713633032686438,0.01552881735803852616,-0.06564877517523304188,-0.02331087595004820303,-0.05127231758146223997
1054,"1-STORY 1946 & NEWER ALL STYLES",68,8562,364,1526,1216,144500,-0.00702040536995426199,-0.00913705897399696651,-0.07685482157002917482,0.00198498518648511939,0.02595262650494361367,-0.05057796957424102069
792,"SPLIT OR MULTI-LEVEL",NULL,11333,539,1062,1029,146800,NULL,0.00381486792310275538,0.04655843653998492955,-0.08543023711946815869,-0.00465293814317422594,-0.04738396874102341203
896,"2-STORY 1946 & NEWER",71,7056,483,1796,780,140000,0.00325356723278546404,-0.01617625128977906004,0.00706619394478041615,0.05285160161451827688,-0.04540580230029370221,-0.05682710163923199417
1381,"1-STORY 1945 & OLDER",45,8212,200,864,864,58500,-0.08578752865762549486,-0.01077299344313623127,-0.19251067488455667835,-0.12273242250002580752,-0.03165784812680761383,-0.17000582681629073601
651,"2-STORY 1946 & NEWER",65,8125,562,1665,813,205950,-0.01729437797269398801,-0.01117964001117941994,0.06277846474872964041,0.02817187290313922639,-0.04000482030356702463,0.03475740051324682822
381,"1-1/2 STORY FINISHED ALL AGES",50,5000,308,1691,1026,127000,-0.06866424098639261815,-0.02578619777135142677,-0.11634706416523368822,0.03307013967028316008,-0.00514393650651301481,-0.07488014982698369532
38,"1-STORY 1946 & NEWER ALL STYLES",74,8532,498,1297,1297,153000,0.01352753983552519007,-0.00927728192849461778,0.01764447321135305367,-0.04115744133951337346,0.03920958231509091318,-0.03877405345148029301
1005,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER",43,3182,457,1504,1346,181000,-0.09263684372611864555,-0.03428370881390909346,-0.01126949011727882221,-0.00215970207802128604,0.04722922224962446473,0.00010943495290798639
359,"SPLIT OR MULTI-LEVEL",92,6930,288,1352,1062,130000,0.07517137545196354623,-0.01676518769866919535,-0.13045143652066387158,-0.03079572317824735989,0.00074804385355245164,-0.07071406178365637967
597,"2-STORY 1945 & OLDER",60,3600,216,1368,684,114504,-0.03441766564392686473,-0.03232993564790848583,-0.18122717700021253166,-0.02778140516769724685,-0.06111774992713494607,-0.09223329522345640744
1291,"SPLIT OR MULTI-LEVEL",NULL,14112,484,1152,1152,180500,NULL,0.01680418760806851761,0.00777141256255192532,-0.06847469831012377285,0.01547799475371611776,-0.00058491305431323288
193,"1-STORY 1946 & NEWER ALL STYLES",68,9017,666,1431,1431,192000,-0.00702040536995426199,-0.00701034416411592232,0.13612120099696659386,-0.01591252800115617677,0.06114084254422348273,0.01538509111177481044
1449,"1-1/2 STORY FINISHED ALL AGES",70,11767,384,1346,560,112000,-0.00017109030146111130,0.00584342666483544369,-0.06275044921459899147,-0.03192609243220365228,-0.08141234894513821939,-0.09571059004362027357
1435,"1-STORY 1946 & NEWER ALL STYLES",80,17400,484,1126,1126,160000,0.03407548504100464212,0.03217262342101109631,0.00777141256255192532,-0.07337296507726770654,0.01122267560477994755,-0.02905318135038322316
1012,"DUPLEX - ALL STYLES AND AGES",75,9825,0,1664,0,100000,0.01695219736977176541,-0.00323367258964584823,-0.33355439843885851192,0.02798347802747984433,-0.17306537676837880859,-0.11237494221692953618
730,"1-STORY 1945 & OLDER",52,6240,539,1208,780,103000,-0.06181492591789946747,-0.01999031565211517446,0.04655843653998492955,-0.05792458527319837722,-0.04540580230029370221,-0.10820885417360222052
548,"SPLIT FOYER",54,7244,624,768,768,129500,-0.05496561084940631678,-0.01529752077492711211,0.10650201905056320882,-0.14081833056332648574,-0.04736979575364885769,-0.07140840979087759894
1212,"1-1/2 STORY FINISHED ALL AGES",152,12134,492,1752,559,164000,0.28065082750675806678,0.00755882080819004417,0.01341316150472399866,0.04456222708550546603,-0.08157601506625114902,-0.02349839729261346896
217,"1-STORY 1946 & NEWER ALL STYLES",65,8450,484,1436,1436,210000,-0.01729437797269398801,-0.00966055800412153123,0.00777141256255192532,-0.01497055362285926645,0.06195917314978813085,0.04038161937173870435
1087,"2-STORY PUD - 1946 & NEWER",NULL,1974,286,1092,546,83500,NULL,-0.03993001978168118442,-0.13186187375620688992,-0.07977839084968669674,-0.08370367464071923412,-0.13528842645522977225
1457,"1-STORY 1946 & NEWER ALL STYLES",85,13175,500,2073,1542,210000,0.05119877271223751884,0.01242455732925854308,0.01905491044689607200,0.10503698217216710884,0.07930778198775867095,0.04038161937173870435
709,"2-STORY 1946 & NEWER",65,9018,400,1456,728,179540,-0.01729437797269398801,-0.00700567006563266727,-0.05146695133025484478,-0.01120265610967162515,-0.05391644059816604264,-0.00191806122817797389
47,"1-1/2 STORY FINISHED ALL AGES",48,12822,670,2149,1434,239686,-0.07551355605488576884,0.01077460056466951319,0.13894207546805263054,0.11935499272228014576,0.06163184090756227160,0.08160644925647693515
1105,"2-STORY PUD - 1946 & NEWER",24,2016,440,1302,630,106000,-0.15770533687680357705,-0.03973370764538447264,-0.02325820661939447807,-0.04021546696121646313,-0.06995572046723314574,-0.10404276613027490487
886,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER",50,5119,506,1709,1698,328900,-0.06866424098639261815,-0.02522998005184407675,0.02328622215352512701,0.03646124743215203725,0.10483969688137569223,0.20549757548894464797
177,"2-STORY 1946 & NEWER",97,10029,521,2060,1151,211000,0.09229466312319642295,-0.00228015649906181963,0.03386450142009776453,0.10258784878859514199,0.01531432863260318813,0.04177031538618114290
1332,"SPLIT OR MULTI-LEVEL",55,10780,576,954,911,132500,-0.05154095331515974144,0.00123009146186271705,0.07265152539753076876,-0.10577688369068142168,-0.02396554043449992152,-0.06724232174755028329
727,"1-STORY 1946 & NEWER ALL STYLES",NULL,21695,540,1680,880,222000,NULL,0.05224787640659150249,0.04726365515775643872,0.03099779603802995737,-0.02903919018900073985,0.05704597154504796695
985,"DUPLEX - ALL STYLES AND AGES",75,10125,539,1734,0,126000,0.01695219736977176541,-0.00183144304466933558,0.04655843653998492955,0.04117111932363658887,-0.17306537676837880859,-0.07626884584142613387
1405,"1-1/2 STORY FINISHED ALL AGES",60,10410,936,1214,672,105000,-0.03441766564392686473,-0.00049932497694164855,0.32653022779527406918,-0.05679421601924208483,-0.06308174338049010155,-0.10543146214471734342
810,"2-1/2 STORY ALL AGES",90,8100,360,2138,849,106000,0.06832206038347039555,-0.01129649247326079600,-0.07967569604111521150,0.11728264909002694305,-0.03411283994350155818,-0.10404276613027490487
779,"DUPLEX - ALL STYLES AND AGES",60,8400,630,2020,0,144000,-0.03441766564392686473,-0.00989426292828428334,0.11073333075719226382,0.09505205376221985940,-0.17306537676837880859,-0.05127231758146223997
1231,"DUPLEX - ALL STYLES AND AGES",NULL,18890,600,2620,1361,190000,NULL,0.03913703016106110916,0.08957677222404698879,0.20808897915784909829,0.04968421406631840908,0.01260769908288993334
1276,"DUPLEX - ALL STYLES AND AGES",95,11345,400,1920,928,137000,0.08544534805470327226,0.00387095710490181589,-0.05146695133025484478,0.07621256619628165292,-0.02118321637558011792,-0.06099318968255930982
1117,"SPLIT OR MULTI-LEVEL",NULL,7750,527,1419,408,184100,NULL,-0.01293242694240006076,0.03809581312672681953,-0.01817326650906876155,-0.10628959935430352218,0.00441439259767954590
110,"1-STORY 1946 & NEWER ALL STYLES",105,11751,546,1844,1844,190000,0.11969192339716902568,0.00576864108910336301,0.05149496686438549372,0.06189455564616861599,0.12873495056386341727,0.01260769908288993334
1251,"1-STORY 1946 & NEWER ALL STYLES",93,11160,522,2110,2110,244000,0.07859603298621012158,0.00300624888549963308,0.03456972003786927370,0.11200759257156424523,0.17227013877990269714,0.08759728386278161505
931,"1-STORY 1946 & NEWER ALL STYLES",73,8925,610,1466,1466,201000,0.01010288230127861473,-0.00744036122457538620,0.09662895840176208047,-0.00931870735307780450,0.06686915678317601956,0.02788335524175675739
145,"DUPLEX - ALL STYLES AND AGES",70,9100,504,1728,1728,125000,-0.00017109030146111130,-0.00662239399000575382,0.02187578491798210867,0.04004075006968029648,0.10974968051476358093,-0.07765754185586857242
