"id","mssubclass","lotshape","moderately_irregular_one_hot_encoded_lotshape","slightly_irregular_one_hot_encoded_lotshape","regular_one_hot_encoded_lotshape","irregular_one_hot_encoded_lotshape","lotshape_mean_encoded","landcontour","landslope","gentle_slope_one_hot_encoded_landslope","moderate_slope_encoded_landslope","severe_slope_encoded_landslope","bldgtype","housestyle","overallqual","overallqual_labelled","lotarea","garagearea","grlivarea","totalbsmtsf","saleprice","lotarea_meannorm","garagearea_meannorm","grlivarea_meannorm","totalbsmtsf_meannorm","saleprice_meannorm","lotarea_meannorm-2","garagearea_std","grlivarea_std","totalbsmtsf_std","saleprice_std"
763,"2-STORY 1946 & NEWER","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Two story","Good",7,8640,614,1547,756,215200,-0.008772479292303074,0.09944983287284812,0.005941277575332143,-0.049333789207004014,0.04760283864683938,-0.18803509323786852,0.6595728237727859,0.06001423148171998,-0.6870886566653501,0.43149199566535645
627,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular",0,1,0,0,0.33,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Average",5,12342,286,1422,978,139900,0.008531033292707093,-0.1318618737562069,-0.017608081882090617,-0.012999910319933637,-0.05696597124067624,0.18285978081669535,-0.8745364965323869,-0.17786334481465288,-0.18105422393188317,-0.5163633370273123
119,"2-STORY 1946 & NEWER","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Two story","Good",7,12376,594,3222,1673,320000,0.008689952641137765,0.08534546051741794,0.3215026943047971,0.10074804385355245,0.19313818096040694,0.18626616269618082,0.5660295725346656,3.2475737538531164,1.4031526713373041,1.75068507489765
306,"1-STORY 1946 & NEWER ALL STYLES","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Very Good",8,10386,888,2000,2000,305900,-0.0006115033405397696,0.29267973414224163,0.09128415624903222,0.15426686545748045,0.17355756715676857,-0.013107364956056388,1.9411153657350337,0.9220825679797753,2.148527714147411,1.573198219771931
286,"2-STORY PUD - 1946 & NEWER","Slightly irregular",0,1,0,0,0.33,"Near Flat/Level","Gentle slope",1,0,0,"Townhouse End Unit","Two story","Good",7,4251,528,1250,625,164700,-0.029287097535309455,0.03880103174449833,-0.05001200049550433,-0.0707740510727978,-0.02252631008250376,-0.6277589187985063,0.25733684344886865,-0.5051828897984619,-0.9856945606657294,-0.20418787552959403
376,"1-STORY 1945 & OLDER","Slightly irregular",0,1,0,0,0.33,"Depression","Severe Slope",0,0,1,"Single-family Detached","One story","Very Poor",1,10020,0,904,683,61000,-0.002322223385411115,-0.33355439843885853,-0.11519662747365053,-0.061281416048247876,-0.16653408678018464,-0.04977606401169399,-2.212204989237507,-1.163628020986822,-0.8534873665281569,-1.509534462518037
147,"1-STORY 1945 & OLDER","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Average",5,6120,180,875,715,105000,-0.02055120747010578,-0.20661504723998686,-0.12066007886777261,-0.05604410017263413,-0.10543146214471734,-0.4405081031291438,-1.3703157280944243,-1.2188156186875805,-0.7805454663143239,-0.9556747727640207
860,"2-STORY 1946 & NEWER","Slightly irregular",0,1,0,0,0.33,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Two story","Above Average",6,11029,619,2654,1054,250000,0.0023939419841932227,0.10297592596170567,0.21449440493026808,-0.0005612851153509854,0.09592945994943625,0.051313327647153927,0.6829586365823159,2.166658047162398,-0.007817210924029585,0.8695446593798967
480,"1-STORY 1945 & OLDER","Regular",0,0,1,0,0.63,"Banked - Quick and significant rise from street grade to building","Gentle slope",1,0,0,"Single-family Detached","One story","Below Average",4,5925,672,1131,907,89471,-0.021462656674340514,0.14035251270359564,-0.0724309906989708,-0.02462020491895164,-0.12699652255299398,-0.46004470508501627,0.9308482523633347,-0.731642342432609,-0.3428940650313253,-1.1511494800865234
338,"1-STORY 1946 & NEWER ALL STYLES","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Good",7,9135,532,1536,1536,214000,-0.006458800543091827,0.04162190621558436,0.00386893394307894,0.0783257852610811,0.04593640342950846,-0.13844218058065375,0.2760454936964927,0.03908100476763916,1.0908701610468312,0.41638673139933785
1066,"2-STORY 1946 & NEWER","Regular",0,0,1,0,0.63,"Near Flat/Level","Moderate Slope",0,1,0,"Single-family Detached","Two story","Good",7,14000,533,2260,1306,328000,0.016280688577943955,0.04232712483335587,0.14026682392047155,0.04068257740510728,0.20424774907594645,0.3489709912927804,0.2807226562583987,1.4168679266762307,0.5666002532599059,1.8513868366711073
358,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Townhouse End Unit","One story","Average",5,4224,528,1142,1142,134000,-0.02941329819435734,0.03880103174449833,-0.0703586470667176,0.013841333542586822,-0.06515927772588663,-0.6304639867616271,0.25733684344886865,-0.7107091157185281,0.1927730146640114,-0.5906308863352372
412,"2 FAMILY CONVERSION - ALL STYLES AND AGES","Regular",0,0,1,0,0.63,"Banked - Quick and significant rise from street grade to building","Gentle slope",1,0,0,"Two-family Conversion; originally built as one-family dwelling","One story","Average",5,34650,572,1056,1056,145000,0.11280082225716058,0.06983065092644473,-0.08656060637342446,-0.0002339528731251261,-0.0498836215670198,2.417847044568508,0.46313199617273326,-0.8743688882104327,-0.003258342160665018,-0.45216596389673314
989,"2-STORY 1946 & NEWER","Slightly irregular",0,1,0,0,0.33,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Two story","Above Average",6,12046,551,2030,848,195000,0.0071475001416636,0.05502105995324304,0.09693600251881368,-0.034276506064614486,0.019551179155102127,0.1532042209247043,0.364911582372707,0.9791731862909048,-0.47738069355058005,0.17722004718737627
26,"1-STORY 1946 & NEWER ALL STYLES","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Very Good",8,14230,890,1600,1566,256300,0.017355731229092612,0.29409017137778465,0.01592620598527939,0.08323576889446899,0.10467824484042361,0.37201416283047617,1.9504696908588457,0.16087432383138206,1.1592531924972997,0.9488472967764944
950,"1-STORY 1946 & NEWER ALL STYLES","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Above Average",6,9360,676,1381,1161,197500,-0.0054071283843594425,0.1431733871746817,-0.02533227178412528,0.016950989843732483,0.023022919191208222,-0.11589994755464703,0.9495569026109587,-0.2558871898398632,0.23608226791597478,0.20868934774158174
564,"1-1/2 STORY FINISHED ALL AGES","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One and one-half story: 2nd level finished","Above Average",6,21780,396,1674,1163,185000,0.05264517477766818,-0.05428782580134088,0.029867426784073666,0.017278322085958343,0.005664219010677741,1.1284313154809238,-0.36004861472272526,0.3016978489988348,0.24064113667933937,0.051342844970554385
535,"2-STORY 1946 & NEWER","Slightly irregular",0,1,0,0,0.33,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Two story","Very Good",8,9056,403,1414,707,178000,-0.006828054323268976,-0.04935129547694032,-0.019115240887365673,-0.057353429141537564,-0.0040566530904193295,-0.14635700906534055,-0.32730847678938313,-0.19308750969762076,-0.7987809413677821,-0.03677119658122093
72,"1-STORY 1946 & NEWER ALL STYLES","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Below Average",4,7599,360,845,845,129500,-0.013638215813371572,-0.07967569604111521,-0.12631192513755407,-0.034767504427953275,-0.0714084097908776,-0.2923304913715263,-0.5284264669513418,-1.27590623699871,-0.4842189966956269,-0.6472756273328071
1168,"2-STORY 1946 & NEWER","Slightly irregular",0,1,0,0,0.33,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Two story","Above Average",6,10852,472,1671,959,173000,0.00156662655265708,-0.0006912108507061847,0.02930224215709552,-0.016109566621079298,-0.011000133162631522,0.033580104333361976,-0.0045842600178681555,0.29598878716772187,-0.22436347718384655,-0.09970979768963188
1159,"1-STORY 1946 & NEWER ALL STYLES","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Very Good",8,11932,830,1580,1580,235128,0.006614652914572526,0.2517770543114941,0.01215830847209175,0.08552709459004999,0.0752767728226483,0.1417828228581942,1.669839937144485,0.12281391162396241,1.1911652738408518,0.6823400842430392
1260,"1-STORY 1946 & NEWER ALL STYLES","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Above Average",6,9750,460,1054,1054,151000,-0.0035842299758899764,-0.009153834263964294,-0.08693739612474322,-0.0005612851153509854,-0.04155144548036517,-0.07682674364290205,-0.060710210760740325,-0.8781749294311746,-0.007817210924029585,-0.37663964256664
642,"2-STORY 1946 & NEWER","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Two story","Good",7,7050,650,1929,1057,226000,-0.01620429588067859,0.12483770311262245,0.07790812007721609,-7.028675201219648e-05,0.06260075560281772,-0.3473335399549827,0.8279506760014024,0.7869681046434355,-0.0009789077789827342,0.5674393740595242
232,"2-STORY 1946 & NEWER","Slightly irregular",0,1,0,0,0.33,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Two story","Very Good",8,15138,810,2794,1462,403000,0.021599812651888192,0.23767268195606392,0.2408696875225816,0.0662144922987243,0.30839995015912935,0.4629845965532055,1.5762966859063647,2.433080932614336,0.9221920168023422,2.7954658532972716
77,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular",0,1,0,0,0.33,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Below Average",4,8475,283,952,952,135750,-0.009543705542040155,-0.13397752960952142,-0.10615367344200019,-0.017255229468869808,-0.06272905970061236,-0.20456606412360678,-0.8885679842181049,-1.0722830316890148,-0.24031951785562253,-0.5686023759472933
725,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular",0,1,0,0,0.33,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Excellent",9,13286,768,1698,1698,320000,0.012943382260899854,0.20805350000966052,0.03438890379989883,0.10483969688137569,0.19313818096040694,0.2774369718235858,1.379855858306312,0.3473703436477384,1.4601385308793613,1.75068507489765
131,"2-STORY 1946 & NEWER","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Two story","Good",7,14200,487,2157,924,226000,0.017215508274594962,0.009887068415866453,0.1208621517275552,-0.021837880860031838,0.06260075560281772,0.369008531760342,0.06557317841072206,1.2208568038080196,-0.3041436805427265,0.5674393740595242
310,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular",0,1,0,0,0.33,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Excellent",9,12378,708,1944,1896,360000,0.008699300838104275,0.16574038294336998,0.08073404321210682,0.13724558886173577,0.24868602153810448,0.18646653810085642,1.0992261045919511,0.8155134137990002,1.9114665384524534,2.2541938837649376
37,"1-STORY 1946 & NEWER ALL STYLES","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Average",5,10859,672,1097,1097,145000,0.0015993452420398654,0.14035251270359564,-0.07883641647138978,0.006476358092504989,-0.0498836215670198,0.03428141824972663,0.9308482523633347,-0.7963450431852224,0.09019846748830862,-0.45216596389673314
832,"2-STORY PUD - 1946 & NEWER","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Townhouse End Unit","Two story","Good",7,3180,480,1200,600,151000,-0.0342930570108756,0.004950538091465889,-0.05943174427847343,-0.07486570410062103,-0.04155144548036517,-0.7350599480022982,0.032833040477379956,-0.600333920317011,-1.0426804202077864,-0.37663964256664
907,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular",0,1,0,0,0.33,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Very Good",8,13501,865,1636,1623,255000,0.013948313434799686,0.2764597059334969,0.022708421509017147,0.09256473779790597,0.10287294002164844,0.2989773278262144,1.8335406268111956,0.22938306580473747,1.2891809522531898,0.9324832604883075
1001,"1-STORY 1946 & NEWER ALL STYLES","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Fair",3,10206,528,944,0,82000,-0.0014528410675256772,0.03880103174449833,-0.10766083244727524,-0.1730653767683788,-0.13737147047689344,-0.031141151376861763,0.25733684344886865,-1.0875071965719827,-2.410341049217157,-1.245192337862711
584,"2-1/2 STORY ALL AGES","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Two and one-half story: 2nd level unfinished","Very Excellent",10,13500,880,2775,1237,325000,0.013943639336316432,0.28703798520006957,0.23729018488505332,0.029389615048315137,0.20008166103261915,0.2988771401238766,1.9036980652397857,2.396923541017287,0.40931928092382835,1.813623676006061
746,"2-STORY 1946 & NEWER","Slightly irregular",0,1,0,0,0.33,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Two story","Very Good",8,8963,831,2715,1142,299800,-0.007262745482211694,0.2524822729292656,0.2259864923454904,0.013841333542586822,0.16508652146866967,-0.15567446538275667,1.674517099706391,2.282742304395028,0.1927730146640114,1.4964131264196696
806,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular",0,1,0,0,0.33,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Good",7,12274,554,1428,1417,227680,0.00821319459584575,0.05713671580655757,-0.016477712628134324,0.058849516848642466,0.06493376490708101,0.17604701705772444,0.37894307005842504,-0.166445221152427,0.8196174696266395,0.5885867440319502
353,"1-1/2 STORY FINISHED ALL AGES","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One and one-half story: 2nd level finished","Average",5,9084,200,1111,616,95000,-0.006697179565737834,-0.19251067488455667,-0.07619888821215844,-0.07224704616281416,-0.11931842228914173,-0.14355175339988194,-1.276772476856304,-0.7697027546400286,-1.00620947010087,-1.0815519749808427
939,"2-STORY 1946 & NEWER","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Two story","Good",7,8760,868,1962,1391,239799,-0.008211587474312469,0.27857536178681147,0.0841251509739757,0.0545941976997063,0.08176337190610893,-0.1760125689573316,1.8475721144969135,0.8497677847856779,0.7603521757029,0.7411373253985166
834,"1-STORY 1946 & NEWER ALL STYLES","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Above Average",6,10004,472,1516,1516,167000,-0.002397008961143196,-0.0006912108507061847,0.00010103642989129875,0.0750524628388225,-0.019332309249286153,-0.05137906724909891,-0.0045842600178681555,0.0010205925602195065,1.0452814734131857,-0.175236119019725
831,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular",0,1,0,0,0.33,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Above Average",6,11900,458,1392,1392,166000,0.006465081763108364,-0.010564271499507312,-0.023259928151872077,0.05475786382081923,-0.02072100526372859,0.13857681638338437,-0.07006453588455236,-0.23495396312578237,0.7626316100845824,-0.1878238392414072
813,"1-STORY 1946 & NEWER ALL STYLES","Regular",0,0,1,0,0.63,"Banked - Quick and significant rise from street grade to building","Moderate Slope",0,1,0,"Single-family Detached","One story","Average",5,8712,504,1044,540,55993,-0.00843594420150871,0.02187578491798211,-0.08882134488133704,-0.08468567136739681,-0.17348728772449792,-0.18082157866954637,0.1450849419631243,-0.8972051355348845,-1.1794464831087235,-1.5725611776679997
1164,"DUPLEX - ALL STYLES AND AGES","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Duplex","Split Foyer","Below Average",4,12900,400,1258,1198,108959,0.011139180246363406,-0.05146695133025485,-0.048504841490229274,0.02300663632491088,-0.09993361462353972,0.23876451872119203,-0.3413399644751012,-0.4899587249154941,0.3204213400382193,-0.9058399884063809
1298,"PUD - MULTILEVEL - INCL SPLIT LEV/FOYER","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Townhouse End Unit","Split Foyer","Above Average",6,3675,525,1072,547,140000,-0.03197937826166436,0.0366853758911838,-0.08354628836287434,-0.0835400085196063,-0.05682710163923199,-0.6854670353450835,0.2433053557631506,-0.8439205584444969,-1.1634904424369474,-0.5151045650051441
574,"SPLIT OR MULTI-LEVEL","Slightly irregular",0,1,0,0,0.33,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Split Level","Good",7,9967,400,1430,384,170000,-0.0025699506050236324,-0.05146695133025485,-0.016100922876815558,-0.11021758626101383,-0.015166221205958837,-0.05508601223559779,-0.3413399644751012,-0.16263917993168503,-1.5350382466511598,-0.13747295835467843
1335,"2-STORY PUD - 1946 & NEWER","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Townhouse End Unit","Two story","Average",5,2368,440,1365,765,125000,-0.038088424979278696,-0.023258206619394477,-0.028346589794675393,-0.04786079411698765,-0.07765754185586857,-0.8164123623005981,-0.1542534619988606,-0.2863355196057989,-0.6665737472302096,-0.703920368330377
1443,"2-STORY 1946 & NEWER","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Two story","Very Excellent",10,11003,812,2007,1017,310000,0.0022724154236285913,0.23908311919160694,0.0926029203786479,-0.006616931596529382,0.17925122081598255,0.04870844738637093,1.5856510110301767,0.9354037122523721,-0.09215628304627409,1.624807872680828
225,"1-STORY 1946 & NEWER ALL STYLES","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Very Excellent",10,13472,968,2392,2392,386250,0.01381276457878529,0.3490972235639624,0.16513494750750998,0.21842398493374884,0.2851392919172185,0.296071884458418,2.3152883706875147,1.6680666472452006,3.042065991766866,2.584621539584095
1305,"2-STORY PUD - 1946 & NEWER","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Townhouse End Unit","Two story","Good",7,3363,380,1708,976,130000,-0.03343769698843993,-0.06557132368568502,0.03627285255649265,-0.013327242562159496,-0.07071406178365638,-0.7167255984744795,-0.43488321571322147,0.3664005497514482,-0.18561309269524773,-0.640981767221966
1344,"1-1/2 STORY FINISHED ALL AGES","Regular",0,0,1,0,0.63,"Banked - Quick and significant rise from street grade to building","Gentle slope",1,0,0,"Single-family Detached","One and one-half story: 2nd level finished","Above Average",6,7558,342,1913,896,177000,-0.013829853851185028,-0.09236963116100237,0.07489380206666597,-0.026420532251193864,-0.005445349104861768,-0.2964381871673764,-0.61261539306565,0.7565197748774998,-0.36796784322983045,-0.04935891680290312
333,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular",0,1,0,0,0.33,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Very Good",8,10655,880,1629,3206,284000,0.0006458291514558368,0.28703798520006957,0.02138965737940147,0.3516482075196736,0.14314512444047917,0.013843126972813868,1.9036980652397857,0.21606192153214057,4.8975255784562455,1.297527146917091
1446,"SPLIT FOYER","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Split Foyer","Above Average",6,8400,240,913,814,129000,-0.009894262928284284,-0.16430193017369632,-0.11350107359271609,-0.0398411541824541,-0.07210275779809881,-0.21208014179894236,-1.0896859743800635,-1.1465008354934831,-0.5548814625277777,-0.6535694874436482
174,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular",0,1,0,0,0.33,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Above Average",6,10197,504,1362,1362,163000,-0.0014949079538749725,0.02187578491798211,-0.02891177442165354,0.04984788018743134,-0.024887093307055907,-0.03204284069790203,0.1450849419631243,-0.29204458143691187,0.6942485786341138,-0.22558699990645376
45,"1-STORY 1946 & NEWER ALL STYLES","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Average",5,7945,300,1150,1150,141000,-0.012020977738165328,-0.12198881310740577,-0.06885148806144253,0.015150662511490259,-0.055438405624789557,-0.2576655463626448,-0.8090562206657026,-0.6954849508355603,0.21100848971746966,-0.5025168447834619
1375,"2-STORY 1946 & NEWER","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Two story","Good",7,10625,936,1958,1026,250000,0.0005056061969581855,0.3265302277952741,0.08337157147133817,-0.005143936506513015,0.09592945994943625,0.010837495902679638,2.1656191687065225,0.8421557023441939,-0.07164137361113353,0.8695446593798967
891,"1-1/2 STORY FINISHED ALL AGES","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One and one-half story: 2nd level finished","Average",5,8064,576,924,672,122900,-0.011464760018657977,0.07265152539753077,-0.11142872996046288,-0.06308174338049011,-0.08057380348619769,-0.24574320978444572,0.48184064642035734,-1.1255676087794024,-0.878561144726662,-0.7303545807959095
134,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular",0,1,0,0,0.33,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Very Good",8,6853,471,1296,1267,220000,-0.017125093281879833,-0.001396429468477694,-0.04134583621517276,0.03429959868170302,0.05426857951616309,-0.3670705173155308,-0.00926142257977417,-0.41764394172139674,0.4777023123742969,0.491913052729431
1430,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular",0,1,0,0,0.33,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Above Average",6,12546,467,1440,1440,182900,0.009484549383291121,-0.00421730393956373,-0.014216974120221737,0.06261383763423985,0.0027479573803486194,0.20329807209360812,-0.027970072827398225,-0.1436089738279752,0.872044460405332,0.02490863250502179
1297,"1-STORY 1946 & NEWER ALL STYLES","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Average",5,8700,525,1128,1120,155000,-0.00849203338330777,0.0366853758911838,-0.07299617532594894,0.01024067887810237,-0.035996661422595416,-0.18202383109760006,0.2433053557631506,-0.7373514042637218,0.14262545826700115,-0.3262887616799113
1419,"1-STORY 1946 & NEWER ALL STYLES","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Average",5,9204,336,1144,1144,124000,-0.006136287747747229,-0.09660094286763143,-0.06998185731539883,0.01416866578481268,-0.07904623787031101,-0.13152922911934503,-0.6406783684370861,-0.7069030744977861,0.19733188342737595,-0.716508088552059
918,"1-STORY 1946 & NEWER ALL STYLES","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Below Average",4,17140,284,1229,1134,135000,0.030957357815364784,-0.1332723109917499,-0.05396829288435136,0.012532004573683385,-0.06377058171144419,0.6635603766334964,-0.8838908216561988,-0.5451463226162526,0.17453753961055313,-0.578043166113555
1241,"2-STORY 1946 & NEWER","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Two story","Good",7,8158,543,1768,884,224900,-0.011025394761232004,0.049379311011070966,0.04757654509605558,-0.02838452570454902,0.06107318998693104,-0.23632556576469183,0.3274942818774589,0.4805817863737072,-0.39532105581001786,0.5535928818156737
1293,"2-STORY 1945 & OLDER","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Two story","Average",5,6600,432,2372,994,107500,-0.01830764019814336,-0.02889995556156655,0.16136704999432236,-0.010381252382126763,-0.10195972210861125,-0.3924180060069961,-0.19167076249410872,1.6300062350377809,-0.1445832738249666,-0.9242054722098152
975,"2-STORY 1945 & OLDER","Slightly irregular",0,1,0,0,0.33,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Two story","Good",7,11414,532,2019,728,167500,0.004193469900246414,0.04162190621558436,0.09486365888656048,-0.05391644059816604,-0.018637961242064936,0.08988559304720987,0.2760454936964927,0.958239959576824,-0.7509128193524541,-0.16894225890888392
36,"2-STORY 1946 & NEWER","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Two story","Very Good",8,13418,691,2452,1117,309000,0.013560363260689517,0.15375166644125432,0.1764386400470729,0.009749680514763581,0.17786252480154013,0.29066174853217636,1.019714341039549,1.7822478838674596,0.1357871551219543,1.6122201524591457
848,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular",0,1,0,0,0.33,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Average",5,15523,338,864,864,133500,0.023399340567941383,-0.09519050563208842,-0.1227324225000258,-0.031657848126807615,-0.06585362573310785,0.5015568619532614,-0.6313240433132741,-1.2397488454016614,-0.4409097434436635,-0.5969247464460783
1303,"2-STORY 1946 & NEWER","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Two story","Very Good",8,10120,844,2526,1165,290000,-0.0018548135370856109,0.2616501149602952,0.1903798608458672,0.017605654328184204,0.1514773005271338,-0.03975729377791322,1.7353202130111691,1.9230714090349121,0.24520000544270393,1.3730534682471842
430,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular",0,1,0,0,0.33,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Above Average",6,11457,576,1412,1392,175000,0.00439445613502638,0.07265152539753077,-0.019492030638684436,0.05475786382081923,-0.008222741133746644,0.09419366424773559,0.48184064642035734,-0.19689355091836272,0.7626316100845824,-0.0745343572462675
102,"2-STORY 1946 & NEWER","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Two story","Above Average",6,9206,476,1732,741,178000,-0.006126939550780719,0.002129663620379852,0.04079432957231782,-0.05178878102369796,-0.0040566530904193295,-0.1313288537146694,0.014124390229755902,0.4120730444003518,-0.7212801723905844,-0.03677119658122093
1292,"2-STORY PUD - 1946 & NEWER","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Townhouse Inside Unit","Two story","Average",5,1680,264,1302,630,119500,-0.04130420473575817,-0.1473766833471801,-0.040215466961216466,-0.06995572046723314,-0.08529536993530198,-0.8853415015090097,-0.9774340728943192,-0.40622581805917085,-0.974297388757318,-0.7731528295496289
158,"2-STORY 1946 & NEWER","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","Two story","Very Good",8,12003,680,1968,774,269500,0.006946513906883634,0.14599426164576773,0.085255520227932,-0.04638779902697128,0.1230090322310638,0.14889614972417856,0.9682655528585828,0.8611859084479038,-0.6460588377950691,1.1150052037026994
533,"1-STORY 1946 & NEWER ALL STYLES","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Single-family Detached","One story","Average",5,7200,392,827,0,107500,-0.015503181108190335,-0.05710870027242692,-0.12970303289942295,-0.1730653767683788,-0.10195972210861125,-0.3323053846043115,-0.3787572649703493,-1.3101606079853878,-2.410341049217157,-0.9242054722098152
915,"2-STORY PUD - 1946 & NEWER","Regular",0,0,1,0,0.63,"Near Flat/Level","Gentle slope",1,0,0,"Townhouse End Unit","Two story","Above Average",6,3000,528,1224,612,173733,-0.035134394737861514,0.03880103174449833,-0.05491026726264826,-0.07290171064726587,-0.009982218984045214,-0.7530937344231037,0.25733684344886865,-0.5546614256681075,-1.0153272076275992,-0.09048299876713883
